,block_num,trial_id,ImgPath,onset,img_dur,trial_dur,end_time
129,7,10,localizer_images/houses/7.jpg,205.96233845832467,0.3249526250001509,0.7796495833317749,206.7419967916503
130,7,11,localizer_images/houses/33.jpg,206.7419987500034,0.3259679583279649,0.778978874994209,207.52098441665294
131,7,12,localizer_images/houses/24.jpg,207.52098895832023,0.320291250012815,0.7729438750102418,208.29394808333018
132,7,13,localizer_images/houses/40.jpg,208.29395008333086,0.32787162499153055,0.7814683333272114,209.0754275416548
133,7,14,localizer_images/houses/11.jpg,209.07542954165547,0.32721566666441504,0.7800876666733529,209.85552250000183
134,7,15,localizer_images/houses/29.jpg,209.85552433332487,0.3293205000081798,0.7817584583244752,210.63729137499467
135,7,16,localizer_images/houses/21.jpg,210.6372937499982,0.3303219583322061,0.7833591249946039,211.420658083327
136,7,17,localizer_images/houses/2.jpg,211.42065983332577,0.3257582916703541,0.7798414583230624,212.2005100833194
137,7,18,localizer_images/houses/27.jpg,212.20051245832292,0.3252326250076294,0.77838095833431,212.97889958332235
138,7,19,localizer_images/houses/22.jpg,212.97890116665803,0.3300115000020014,0.782410958345281,213.76131916666054
139,7,20,localizer_images/houses/11.jpg,213.76132079165836,0.3179274583380902,0.7705206249956973,214.53184675000375
140,8,1,localizer_images/faces/20.jpg,229.95619079165044,0.47521387500455603,0.9288798333436716,230.88507695832232
141,8,2,localizer_images/faces/20.jpg,230.885078958323,0.3220580416818848,0.7755182083346881,231.66060233332973
142,8,3,localizer_images/faces/38.jpg,231.66060391665087,0.3235315416823141,0.7762113750068238,232.43681970832404
143,8,4,localizer_images/faces/10.jpg,232.4368214999995,0.3267457083275076,0.7795067083206959,233.21633833332453
144,8,5,localizer_images/faces/13.jpg,233.21634020832425,0.3316575416683918,0.7873288333357777,234.00367512500088
145,8,6,localizer_images/faces/11.jpg,234.00367687499966,0.3238234166492475,0.7771879999927478,234.78087166664773
146,8,7,localizer_images/faces/15.jpg,234.78087387500273,0.32731095832423307,0.7803168333193753,235.5611964166601
147,8,8,localizer_images/faces/34.jpg,235.56119816665887,0.32299712499661837,0.7764815833361354,236.3376849166525
148,8,9,localizer_images/faces/13.jpg,236.3376866250037,0.3226520833268296,0.7763363749982091,237.11402920832916
149,8,10,localizer_images/faces/6.jpg,237.11403112500557,0.328973291645525,0.7833324999955948,237.89737237499503
150,8,11,localizer_images/faces/23.jpg,237.89737424999475,0.3213490833295509,0.7744844166591065,238.67186624999158
151,8,12,localizer_images/faces/40.jpg,238.67186833333108,0.32968520832946524,0.7825740833213786,239.45445108332206
152,8,13,localizer_images/faces/12.jpg,239.45445337500132,0.3331282500002999,0.789849916647654,240.24431129165168
153,8,14,localizer_images/faces/32.jpg,240.24431329165236,0.32624704168119933,0.779677750004339,241.02399808332848
154,8,15,localizer_images/faces/1.jpg,241.02399991665152,0.3332699583406793,0.786787999997614,241.81079712499923
155,8,16,localizer_images/faces/29.jpg,241.81079954165034,0.32702133334532846,0.7806307499995455,242.5914367499936
156,8,17,localizer_images/faces/27.jpg,242.59143866665545,0.32442900000023656,0.7780539583473001,243.369500791654
157,8,18,localizer_images/faces/12.jpg,243.36950283333135,0.32342549999884795,0.7770956249878509,244.14660712500336
158,8,19,localizer_images/faces/3.jpg,244.14660916665161,0.3270245000021532,0.7808300000033341,244.92744516665698
159,8,20,localizer_images/faces/26.jpg,244.92744712499552,0.32512795833463315,0.7786304166656919,245.70608562500274
160,9,1,localizer_images/houses/11.jpg,260.72224916666164,0.3499105416703969,0.807912791671697,261.53016770833347
161,9,2,localizer_images/houses/27.jpg,261.53016924999247,0.3209005833341507,0.7743836666631978,262.3045601250051
162,9,3,localizer_images/houses/17.jpg,262.3045622916543,0.32416775000456255,0.7776529999973718,263.08222091665084
163,9,4,localizer_images/houses/10.jpg,263.0822226666496,0.32033991668140516,0.7741210416716058,263.8563500833261
164,9,5,localizer_images/houses/18.jpg,263.8563518333249,0.32391129167808685,0.7774056250054855,264.63376562499616
165,9,6,localizer_images/houses/31.jpg,264.633767958323,0.32494779166881926,0.7785816666728351,265.41235670832975
166,9,7,localizer_images/houses/25.jpg,265.4123585000052,0.3255150416516699,0.7790432499896269,266.19141179166036
167,9,8,localizer_images/houses/24.jpg,266.1914147916541,0.3265298333426472,0.7793331666762242,266.9707547916478
168,9,9,localizer_images/houses/37.jpg,266.97075649999897,0.32464674999937415,0.7781549583305605,267.74891862500226
169,9,10,localizer_images/houses/2.jpg,267.74892062500294,0.323691500001587,0.777416083321441,268.52634416666115
170,9,11,localizer_images/houses/19.jpg,268.5263462916482,0.32372820835735183,0.7770118750049733,269.3033687499992
